n1,n2,Z,"WL,  ̊A","E, keV",A,G,K,QD,,Transition,,,No
3,1,15,5.0123,2.47E+00,9.06E-02,3.65E+00,1.15E-02,2.51E-01,F',256,P,234,16
3,1,15,5.0124,2.47E+00,1.59E-01,3.37E+00,2.07E-02,2.80E-01,F',254,P,234,17
3,1,15,5.0126,2.47E+00,2.93E-01,5.52E-05,5.33E-02,5.89E-06,F',232,P,234,18
3,1,15,5.0194,2.47E+00,4.07E-01,1.90E-01,1.60E-01,6.09E-02,M',212,P,232,19
3,1,15,5.0198,2.47E+00,6.38E-01,1.51E-01,6.57E-01,1.99E-01,K',232,S,212,20
3,1,15,5.02,2.47E+00,5.87E-01,1.49E-01,6.36E-01,3.80E-01,K',234,S,212,21
3,1,15,5.0213,2.47E+00,7.75E-02,2.17E-02,6.32E-01,5.48E-02,K',434,S,212,22
3,1,15,5.0214,2.47E+00,1.68E-02,4.29E-03,6.21E-01,5.34E-03,K',432,S,212,23
3,1,15,5.0222,2.47E+00,7.37E-01,1.90E-01,2.90E-01,1.10E-01,M',212,P,234,24
3,1,15,5.027,2.47E+00,7.51E-01,2.11E+00,2.27E-01,1.91E+00,M',254,P,232,25
3,1,15,5.0276,2.47E+00,1.12E+00,2.47E+00,2.80E-01,4.15E+00,M',256,P,234,26
3,1,15,5.0279,2.47E+00,1.81E-01,5.36E-02,1.35E-01,2.89E-02,G',254,P,232,27
3,1,15,5.0299,2.47E+00,1.60E-01,2.11E+00,4.83E-02,4.08E-01,M',254,P,234,28
3,1,15,5.0307,2.46E+00,5.15E-02,5.36E-02,3.83E-02,8.22E-03,G',254,P,234,29
3,1,15,5.034,2.46E+00,5.62E-03,2.85E-04,6.30E-02,3.60E-05,M',432,P,232,30
3,1,15,5.0343,2.46E+00,1.96E-02,8.93E-04,1.24E-01,4.42E-04,M',414,P,232,31
3,1,15,5.035,2.46E+00,2.58E-03,4.37E-02,1.85E-02,4.85E-03,M',436,P,234,32
3,1,15,5.0372,2.46E+00,3.95E-02,8.93E-04,2.49E-01,8.89E-04,M',414,P,234,33
3,1,15,5.0385,2.46E+00,4.52E-01,1.32E-03,4.94E-01,1.31E-03,M',232,P,232,34
3,1,15,5.0385,2.46E+00,1.24E-01,5.15E-03,1.38E-01,2.85E-03,M',234,P,232,35
3,1,15,5.0413,2.46E+00,1.56E-01,1.32E-03,1.71E-01,4.52E-04,M',232,P,234,36
3,1,15,5.0414,2.46E+00,3.81E-01,5.15E-03,4.24E-01,8.74E-03,M',234,P,234,37
3,1,15,5.0416,2.46E+00,1.89E-02,1.62E-03,6.95E-02,4.51E-04,M',454,P,232,38
3,1,15,5.0421,2.46E+00,3.46E-02,1.01E-04,1.41E-01,2.83E-05,M',452,P,232,39
3,1,15,5.0444,2.46E+00,3.55E-02,1.62E-03,1.31E-01,8.50E-04,M',454,P,234,40
3,1,15,5.0449,2.46E+00,1.36E-02,1.01E-04,5.52E-02,1.11E-05,M',452,P,234,41
3,1,15,5.0551,2.45E+00,1.26E-02,2.36E+00,4.43E-03,2.09E-02,E',212,P,232,42
3,1,15,5.0561,2.45E+00,5.20E-02,3.95E-01,8.19E-02,1.29E-01,N',254,P,232,43
3,1,15,5.058,2.45E+00,1.69E-02,2.36E+00,5.93E-03,2.80E-02,E',212,P,234,44
3,1,15,5.059,2.45E+00,7.75E-03,3.95E-01,1.22E-02,1.93E-02,N',254,P,234,45
3,1,15,5.059,2.45E+00,5.00E-02,3.81E-01,8.19E-02,1.87E-01,N',256,P,234,46
3,1,15,5.08,2.44E+00,2.61E-02,4.01E+00,6.36E-03,5.09E-02,L',212,P,232,47
3,1,15,5.0829,2.44E+00,4.55E-02,4.01E+00,1.11E-02,8.88E-02,L',212,P,234,48
3,1,15,5.7606,2.15E+00,5.09E+00,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,15,5.7936,2.14E+00,3.00E-02,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,15,4.9184,2.52E+00,1.40E+00,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,15,4.925,2.52E+00,9.60E-03,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,15,5.7549,2.15E+00,3.11E-01,2.51E-03,5.54E-01,2.78E-03,I',232,S',212,3
2,1,15,5.7566,2.15E+00,4.30E-01,2.98E-03,5.68E-01,6.78E-03,I',234,S',212,4
2,1,15,5.7571,2.15E+00,4.23E+00,2.35E-06,8.74E-01,8.23E-06,A',234,D',256,5
2,1,15,5.7573,2.15E+00,8.96E-01,9.55E-01,2.00E-01,3.82E-01,F',212,P',232,6
2,1,15,5.7576,2.15E+00,4.69E+00,2.20E-05,9.56E-01,4.21E-05,A',232,D',254,7
2,1,15,5.7584,2.15E+00,2.57E+00,9.55E-01,5.73E-01,1.10E+00,F',212,P',234,8
2,1,15,5.7606,2.15E+00,5.09E+00,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,9
2,1,15,5.7648,2.15E+00,3.42E+00,1.28E+00,6.07E-01,4.65E+00,A',276,D',254,10
2,1,15,5.7651,2.15E+00,6.66E-01,1.28E+00,1.18E-01,9.08E-01,A',276,D',256,11
2,1,15,5.7663,2.15E+00,4.18E+00,1.30E+00,7.29E-01,7.60E+00,A',278,D',256,12
2,1,15,5.7688,2.15E+00,7.78E-01,2.55E-02,1.48E-01,2.27E-02,A',256,D',254,13
2,1,15,5.7691,2.15E+00,4.20E+00,2.55E-02,8.01E-01,1.22E-01,A',256,D',256,14
2,1,15,5.7691,2.15E+00,4.58E+00,7.08E-06,8.78E-01,2.49E-05,A',254,D',254,15
2,1,15,5.77,2.15E+00,3.85E+00,1.12E+00,7.44E-01,1.67E+00,B',232,S',212,16
2,1,15,5.7707,2.15E+00,3.85E+00,7.84E-01,7.91E-01,2.48E+00,B',234,S',212,17
2,1,15,5.7719,2.15E+00,4.55E+00,7.99E-01,7.61E-01,2.43E+00,F',234,P',234,18
2,1,15,5.7722,2.15E+00,4.05E+00,3.37E+00,5.27E-01,7.11E+00,F',254,P',232,19
2,1,15,5.7724,2.15E+00,3.65E+00,5.52E-05,6.66E-01,7.35E-05,F',232,P',232,20
2,1,15,5.7732,2.15E+00,4.06E+00,3.65E+00,5.14E-01,1.13E+01,F',256,P',234,21
2,1,15,5.7735,2.15E+00,1.14E+00,5.52E-05,2.08E-01,2.30E-05,F',232,P',234,22
2,1,15,5.7839,2.14E+00,3.78E-01,3.84E+00,8.83E-02,1.36E+00,J',234,S',212,23
2,1,15,5.7843,2.14E+00,1.35E-01,2.98E-03,1.78E-01,2.13E-03,I',234,D',256,24
2,1,15,5.7863,2.14E+00,9.88E-01,1.90E-01,3.88E-01,1.48E-01,M',212,P',234,25
2,1,15,5.7873,2.14E+00,6.92E-01,3.55E+00,1.61E-01,1.14E+00,J',232,S',212,26
2,1,15,5.7926,2.14E+00,8.49E-01,1.90E-03,8.75E-01,1.33E-02,I',278,D',256,27
2,1,15,5.7935,2.14E+00,3.50E-01,2.47E+00,8.78E-02,1.30E+00,M',256,P',234,28
2,1,15,5.7936,2.14E+00,3.00E-02,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,29
2,1,15,5.7953,2.14E+00,6.18E-02,2.11E+00,1.86E-02,1.57E-01,M',254,P',232,30
2,1,15,5.7957,2.14E+00,7.63E-01,4.67E-03,7.39E-01,2.07E-02,I',276,D',254,31
2,1,15,5.7965,2.14E+00,7.67E-02,2.11E+00,2.32E-02,1.96E-01,M',254,P',234,32
2,1,15,5.7965,2.14E+00,7.65E-01,5.36E-02,5.70E-01,1.22E-01,G',254,P',232,33
2,1,15,5.7968,2.14E+00,1.74E-01,1.26E-02,1.94E-01,9.83E-03,C',234,S',212,34
2,1,15,5.7971,2.14E+00,5.66E-01,1.87E-01,6.10E-01,6.86E-01,G',256,P',234,35
2,1,15,5.7976,2.14E+00,2.02E-01,5.36E-02,1.51E-01,3.23E-02,G',254,P',234,36
2,1,15,5.8044,2.14E+00,5.56E-02,5.28E-04,2.85E-01,9.05E-04,I',256,D',254,37
2,1,15,5.8047,2.14E+00,4.04E-02,9.79E-03,2.10E-01,8.24E-03,I',254,D',254,38
2,1,15,5.8047,2.14E+00,3.16E-02,5.28E-04,1.62E-01,5.14E-04,I',256,D',256,39
2,1,15,5.8084,2.13E+00,1.15E-02,3.30E-03,5.95E-01,1.57E-02,I',478,D',256,40
2,1,15,5.8092,2.13E+00,1.84E-02,4.82E-03,3.28E-01,6.33E-03,J',434,S',212,41
2,1,15,5.8094,2.13E+00,1.83E-02,2.31E-03,6.14E-01,8.51E-03,I',476,D',254,42
2,1,15,5.81,2.13E+00,1.37E-02,7.52E-06,7.53E-01,2.27E-05,I',474,D',254,43
2,1,15,5.8101,2.13E+00,6.50E-03,5.55E-04,1.92E-01,2.14E-04,J',432,S',212,44
2,1,15,5.8106,2.13E+00,1.92E-01,1.32E-03,2.10E-01,5.57E-04,M',232,P',232,45
2,1,15,5.8118,2.13E+00,2.33E-01,5.15E-03,2.60E-01,5.35E-03,M',234,P',234,46
2,1,15,5.8147,2.13E+00,4.33E-02,1.62E-03,1.59E-01,1.04E-03,M',454,P',232,47
2,1,15,5.8255,2.13E+00,1.48E-01,1.60E-03,1.88E-01,6.01E-04,C',232,D',254,48
2,1,15,5.8328,2.13E+00,1.57E-01,2.36E+00,5.52E-02,2.61E-01,E',212,P',232,49
2,1,15,5.8339,2.13E+00,2.87E-01,2.36E+00,1.01E-01,4.76E-01,E',212,P',234,50
3,1,16,4.2993,2.88E+00,1.84E+00,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
3,1,16,4.3049,2.88E+00,1.80E-02,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
3,1,16,4.3317,2.86E+00,4.42E-02,1.98E-03,6.18E-02,2.44E-04,I',232,S,212,3
3,1,16,4.333,2.86E+00,5.15E-02,2.44E-03,5.04E-02,4.92E-04,I',234,S,212,4
3,1,16,4.3456,2.85E+00,2.03E-03,1.42E-02,7.15E-03,4.06E-04,I',254,S,212,5
3,1,16,4.3497,2.85E+00,1.35E-02,3.93E+00,3.04E-03,4.79E-02,J',234,S,212,6
3,1,16,4.3522,2.85E+00,2.38E-02,3.58E+00,5.18E-03,3.71E-02,J',232,S,212,7
3,1,16,4.3577,2.85E+00,7.15E-01,1.83E-02,6.06E-01,4.44E-02,C',234,S,212,8
3,1,16,4.3585,2.84E+00,7.38E-01,1.84E-03,7.23E-01,2.66E-03,C',232,S,212,9
3,1,16,4.3654,2.84E+00,1.24E-02,7.40E-03,1.38E-01,4.07E-03,J',434,S,212,10
3,1,16,4.3661,2.84E+00,2.73E-03,8.97E-04,5.55E-02,9.96E-05,J',432,S,212,11
3,1,16,4.3725,2.84E+00,1.35E-01,9.01E-01,1.77E-02,6.37E-02,F',234,P,232,12
3,1,16,4.3738,2.83E+00,3.97E-01,8.41E-05,5.51E-02,9.27E-06,F',232,P,232,13
3,1,16,4.3754,2.83E+00,5.65E-01,9.01E-01,7.37E-02,2.66E-01,F',234,P,234,14
3,1,16,4.3764,2.83E+00,1.25E-01,3.69E+00,1.34E-02,2.97E-01,F',256,P,234,15
3,1,16,4.3765,2.83E+00,2.22E-01,3.42E+00,2.43E-02,3.33E-01,F',254,P,234,16
3,1,16,4.3767,2.83E+00,4.13E-01,8.41E-05,5.73E-02,9.64E-06,F',232,P,234,17
3,1,16,4.3816,2.83E+00,5.43E-01,1.95E-01,1.63E-01,6.37E-02,M',212,P,232,18
3,1,16,4.3822,2.83E+00,8.43E-01,1.55E-01,6.83E-01,2.12E-01,K',232,S,212,19
3,1,16,4.3824,2.83E+00,7.71E-01,1.54E-01,6.58E-01,4.05E-01,K',234,S,212,20
3,1,16,4.3837,2.83E+00,1.12E-01,2.49E-02,6.58E-01,6.55E-02,K',434,S,212,21
3,1,16,4.3838,2.83E+00,2.41E-02,4.85E-03,6.51E-01,6.32E-03,K',432,S,212,22
3,1,16,4.3845,2.83E+00,9.63E-01,1.95E-01,2.90E-01,1.13E-01,M',212,P,234,23
3,1,16,4.3881,2.83E+00,9.26E-01,2.02E+00,2.62E-01,2.12E+00,M',254,P,232,24
3,1,16,4.3888,2.83E+00,1.47E+00,2.54E+00,3.25E-01,4.95E+00,M',256,P,234,25
3,1,16,4.3888,2.83E+00,2.90E-01,1.05E-01,1.53E-01,6.45E-02,G',254,P,232,26
3,1,16,4.391,2.82E+00,2.04E-01,2.02E+00,5.76E-02,4.66E-01,M',254,P,234,27
3,1,16,4.3917,2.82E+00,8.74E-02,1.05E-01,4.63E-02,1.95E-02,G',254,P,234,28
3,1,16,4.3925,2.82E+00,1.41E-03,4.89E-03,1.14E-02,2.23E-04,M',434,P,232,29
3,1,16,4.3939,2.82E+00,1.22E-02,5.55E-04,9.75E-02,1.08E-04,M',432,P,232,30
3,1,16,4.394,2.82E+00,4.36E-02,2.26E-03,1.69E-01,1.52E-03,M',414,P,232,31
3,1,16,4.3949,2.82E+00,5.28E-03,6.58E-02,2.60E-02,1.03E-02,M',436,P,234,32
3,1,16,4.3969,2.82E+00,7.54E-02,2.26E-03,2.92E-01,2.64E-03,M',414,P,234,33
3,1,16,4.3973,2.82E+00,6.12E-01,1.82E-03,5.13E-01,1.87E-03,M',232,P,232,34
3,1,16,4.3975,2.82E+00,1.66E-01,8.34E-03,1.46E-01,4.87E-03,M',234,P,232,35
3,1,16,4.4003,2.82E+00,1.94E-01,1.82E-03,1.63E-01,5.94E-04,M',232,P,234,36
3,1,16,4.4003,2.82E+00,3.08E-02,2.23E-03,7.89E-02,7.05E-04,M',454,P,232,37
3,1,16,4.4004,2.82E+00,4.55E-01,8.34E-03,4.01E-01,1.34E-02,M',234,P,234,38
3,1,16,4.4008,2.82E+00,5.15E-02,1.66E-04,1.51E-01,5.00E-05,M',452,P,232,39
3,1,16,4.4032,2.82E+00,5.07E-02,2.23E-03,1.30E-01,1.16E-03,M',454,P,234,40
3,1,16,4.4037,2.82E+00,1.90E-02,1.66E-04,5.57E-02,1.85E-05,M',452,P,234,41
3,1,16,4.4114,2.81E+00,1.66E-02,2.38E+00,5.54E-03,2.63E-02,E',212,P,232,42
3,1,16,4.412,2.81E+00,6.93E-02,3.99E-01,9.59E-02,1.53E-01,N',254,P,232,43
3,1,16,4.4143,2.81E+00,2.06E-02,2.38E+00,6.88E-03,3.27E-02,E',212,P,234,44
3,1,16,4.4149,2.81E+00,9.69E-03,3.99E-01,1.34E-02,2.14E-02,N',254,P,234,45
3,1,16,4.4149,2.81E+00,6.35E-02,3.82E-01,9.21E-02,2.11E-01,N',256,P,234,46
3,1,16,4.4318,2.80E+00,3.41E-02,4.05E+00,8.16E-03,6.61E-02,L',212,P,232,47
3,1,16,4.4347,2.80E+00,5.76E-02,4.05E+00,1.38E-02,1.12E-01,L',212,P,234,48
3,1,16,5.0391,2.46E+00,6.68E+00,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,16,5.0667,2.45E+00,5.63E-02,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,16,4.2993,2.88E+00,1.84E+00,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,16,4.3049,2.88E+00,1.80E-02,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,16,5.0339,2.46E+00,3.75E-01,1.98E-03,5.24E-01,2.07E-03,I',232,S',212,3
2,1,16,5.0357,2.46E+00,5.49E-01,2.44E-03,5.38E-01,5.25E-03,I',234,S',212,4
2,1,16,5.0362,2.46E+00,5.58E+00,9.30E-05,8.76E-01,3.26E-04,A',234,D',256,5
2,1,16,5.0363,2.46E+00,1.11E+00,9.96E-01,1.97E-01,3.92E-01,F',212,P',232,6
2,1,16,5.0367,2.46E+00,6.18E+00,5.64E-06,9.56E-01,1.08E-05,A',232,D',254,7
2,1,16,5.0374,2.46E+00,3.46E+00,9.96E-01,6.12E-01,1.22E+00,F',212,P',234,8
2,1,16,5.0391,2.46E+00,6.68E+00,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,9
2,1,16,5.0422,2.46E+00,4.36E+00,1.31E+00,6.23E-01,4.89E+00,A',276,D',254,10
2,1,16,5.0426,2.46E+00,9.72E-01,1.31E+00,1.39E-01,1.09E+00,A',276,D',256,11
2,1,16,5.0438,2.46E+00,5.49E+00,1.34E+00,7.66E-01,8.23E+00,A',278,D',256,12
2,1,16,5.0457,2.46E+00,1.14E+00,3.54E-02,1.65E-01,3.49E-02,A',256,D',254,13
2,1,16,5.0461,2.46E+00,5.40E+00,3.54E-02,7.83E-01,1.66E-01,A',256,D',256,14
2,1,16,5.0461,2.46E+00,6.02E+00,1.40E-05,8.81E-01,4.92E-05,A',254,D',254,15
2,1,16,5.0467,2.46E+00,5.09E+00,1.16E+00,7.83E-01,1.82E+00,B',232,S',212,16
2,1,16,5.0474,2.46E+00,5.07E+00,7.44E-01,8.29E-01,2.47E+00,B',234,S',212,17
2,1,16,5.0481,2.46E+00,1.05E-01,7.33E-03,2.08E-01,6.10E-03,I',454,S',212,18
2,1,16,5.0482,2.46E+00,5.95E+00,9.01E-01,7.77E-01,2.80E+00,F',234,P',234,19
2,1,16,5.0485,2.46E+00,5.33E+00,3.42E+00,5.86E-01,8.02E+00,F',254,P',232,20
2,1,16,5.0488,2.46E+00,4.92E+00,8.41E-05,6.83E-01,1.15E-04,F',232,P',232,21
2,1,16,5.0495,2.46E+00,5.38E+00,3.69E+00,5.77E-01,1.28E+01,F',256,P',234,22
2,1,16,5.0499,2.46E+00,1.38E+00,8.41E-05,1.91E-01,3.21E-05,F',232,P',234,23
2,1,16,5.0527,2.45E+00,5.32E-02,1.42E-02,1.88E-01,1.07E-02,I',254,S',212,24
2,1,16,5.0581,2.45E+00,4.39E-01,3.93E+00,9.87E-02,1.55E+00,J',234,S',212,25
2,1,16,5.0588,2.45E+00,2.05E-01,2.44E-03,2.01E-01,1.96E-03,I',234,D',256,26
2,1,16,5.0603,2.45E+00,1.38E+00,1.95E-01,4.14E-01,1.62E-01,M',212,P',234,27
2,1,16,5.0616,2.45E+00,9.28E-01,3.58E+00,2.02E-01,1.45E+00,J',232,S',212,28
2,1,16,5.0652,2.45E+00,1.12E+00,2.13E-03,8.73E-01,1.49E-02,I',278,D',256,29
2,1,16,5.066,2.45E+00,4.48E-01,2.54E+00,9.91E-02,1.51E+00,M',256,P',234,30
2,1,16,5.0667,2.45E+00,5.63E-02,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,31
2,1,16,5.0682,2.45E+00,9.67E-01,5.13E-03,7.14E-01,2.20E-02,I',276,D',254,32
2,1,16,5.0688,2.45E+00,1.01E+00,1.05E-01,5.33E-01,2.24E-01,G',254,P',232,33
2,1,16,5.069,2.45E+00,2.35E-01,1.83E-02,2.00E-01,1.46E-02,C',234,S',212,34
2,1,16,5.069,2.45E+00,1.08E-01,2.02E+00,3.06E-02,2.48E-01,M',254,P',234,35
2,1,16,5.0694,2.45E+00,7.06E-01,1.75E-01,6.32E-01,6.64E-01,G',256,P',234,36
2,1,16,5.07,2.45E+00,2.95E-01,1.05E-01,1.56E-01,6.57E-02,G',254,P',234,37
2,1,16,5.0753,2.44E+00,9.76E-02,7.25E-04,3.49E-01,1.52E-03,I',256,D',254,38
2,1,16,5.0756,2.44E+00,5.13E-02,1.42E-02,1.81E-01,1.03E-02,I',254,D',254,39
2,1,16,5.0787,2.44E+00,2.24E-02,5.14E-03,6.16E-01,2.53E-02,I',478,D',256,40
2,1,16,5.0794,2.44E+00,3.50E-02,7.40E-03,3.89E-01,1.15E-02,J',434,S',212,41
2,1,16,5.0797,2.44E+00,3.61E-02,3.54E-03,6.44E-01,1.37E-02,I',476,D',254,42
2,1,16,5.0802,2.44E+00,2.46E-01,1.82E-03,2.06E-01,7.52E-04,M',232,P',232,43
2,1,16,5.0803,2.44E+00,2.48E-02,7.53E-05,7.58E-01,2.28E-04,I',474,D',254,44
2,1,16,5.0804,2.44E+00,1.20E-02,8.97E-04,2.44E-01,4.38E-04,J',432,S',212,45
2,1,16,5.0815,2.44E+00,2.93E-01,8.34E-03,2.59E-01,8.63E-03,M',234,P',234,46
2,1,16,5.0841,2.44E+00,7.62E-02,2.23E-03,1.95E-01,1.74E-03,M',454,P',232,47
2,1,16,5.0932,2.43E+00,1.90E-01,1.84E-03,1.87E-01,6.85E-04,C',232,D',254,48
2,1,16,5.099,2.43E+00,2.03E-01,2.38E+00,6.78E-02,3.22E-01,E',212,P',232,49
2,1,16,5.1001,2.43E+00,3.64E-01,2.38E+00,1.22E-01,5.78E-01,E',212,P',234,50
3,1,17,3.79,3.27E+00,2.36E+00,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
3,1,17,3.7947,3.27E+00,3.22E-02,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
3,1,17,3.816,3.25E+00,5.44E-02,1.48E-03,6.08E-02,1.80E-04,I',232,S,212,3
3,1,17,3.8174,3.25E+00,6.44E-02,1.90E-03,4.73E-02,3.59E-04,I',234,S,212,4
3,1,17,3.8279,3.24E+00,3.63E-03,1.96E-02,8.58E-03,6.73E-04,I',254,S,212,5
3,1,17,3.8312,3.24E+00,1.53E-02,4.02E+00,3.32E-03,5.34E-02,J',234,S,212,6
3,1,17,3.8338,3.23E+00,3.06E-02,3.61E+00,6.21E-03,4.48E-02,J',232,S,212,7
3,1,17,3.8381,3.23E+00,9.17E-01,2.73E-02,6.02E-01,6.57E-02,C',234,S,212,8
3,1,17,3.8389,3.23E+00,9.56E-01,2.42E-03,7.37E-01,3.57E-03,C',232,S,212,9
3,1,17,3.8446,3.22E+00,2.26E-02,1.09E-02,1.57E-01,6.88E-03,J',434,S,212,10
3,1,17,3.8453,3.22E+00,5.03E-03,1.37E-03,7.05E-02,1.93E-04,J',432,S,212,11
3,1,17,3.8501,3.22E+00,1.62E-01,1.00E+00,1.68E-02,6.71E-02,F',234,P,232,12
3,1,17,3.8513,3.22E+00,4.73E-01,1.19E-04,5.09E-02,1.22E-05,F',232,P,232,13
3,1,17,3.853,3.22E+00,7.33E-01,1.00E+00,7.58E-02,3.04E-01,F',234,P,234,14
3,1,17,3.854,3.22E+00,1.71E-01,3.71E+00,1.55E-02,3.45E-01,F',256,P,234,15
3,1,17,3.8541,3.22E+00,3.01E-01,3.47E+00,2.78E-02,3.85E-01,F',254,P,234,16
3,1,17,3.8543,3.22E+00,5.75E-01,1.19E-04,6.19E-02,1.48E-05,F',232,P,234,17
3,1,17,3.8577,3.21E+00,7.08E-01,2.00E-01,1.65E-01,6.59E-02,M',212,P,232,18
3,1,17,3.8585,3.21E+00,1.09E+00,1.58E-01,7.04E-01,2.23E-01,K',232,S,212,19
3,1,17,3.8587,3.21E+00,9.92E-01,1.58E-01,6.74E-01,4.27E-01,K',234,S,212,20
3,1,17,3.8599,3.21E+00,1.59E-01,2.88E-02,6.80E-01,7.83E-02,K',434,S,212,21
3,1,17,3.8601,3.21E+00,3.43E-02,5.53E-03,6.77E-01,7.49E-03,K',432,S,212,22
3,1,17,3.8606,3.21E+00,1.23E+00,2.00E-01,2.87E-01,1.15E-01,M',212,P,234,23
3,1,17,3.8634,3.21E+00,1.13E+00,1.92E+00,2.94E-01,2.26E+00,M',254,P,232,24
3,1,17,3.864,3.21E+00,4.21E-01,1.57E-01,1.66E-01,1.04E-01,G',254,P,232,25
3,1,17,3.8641,3.21E+00,1.90E+00,2.62E+00,3.68E-01,5.79E+00,M',256,P,234,26
3,1,17,3.8664,3.21E+00,2.60E-01,1.92E+00,6.80E-02,5.23E-01,M',254,P,234,27
3,1,17,3.8668,3.21E+00,5.06E-03,8.95E-03,2.99E-02,1.07E-03,M',434,P,232,28
3,1,17,3.867,3.21E+00,1.39E-01,1.57E-01,5.47E-02,3.43E-02,G',254,P,234,29
3,1,17,3.8682,3.21E+00,9.20E-02,5.60E-03,2.18E-01,4.89E-03,M',414,P,232,30
3,1,17,3.8683,3.21E+00,2.58E-02,1.03E-03,1.46E-01,3.03E-04,M',432,P,232,31
3,1,17,3.8693,3.20E+00,1.03E-02,9.63E-02,3.49E-02,2.02E-02,M',436,P,234,32
3,1,17,3.8709,3.20E+00,8.15E-01,2.41E-03,5.34E-01,2.58E-03,M',232,P,232,33
3,1,17,3.8711,3.20E+00,2.13E-01,1.28E-02,1.54E-01,7.85E-03,M',234,P,232,34
3,1,17,3.8711,3.20E+00,1.31E-01,5.60E-03,3.12E-01,6.99E-03,M',414,P,234,35
3,1,17,3.8737,3.20E+00,4.88E-02,2.97E-03,8.82E-02,1.05E-03,M',454,P,232,36
3,1,17,3.8739,3.20E+00,2.35E-01,2.41E-03,1.54E-01,7.44E-04,M',232,P,234,37
3,1,17,3.874,3.20E+00,5.19E-01,1.28E-02,3.74E-01,1.91E-02,M',234,P,234,38
3,1,17,3.8742,3.20E+00,7.37E-02,2.57E-04,1.59E-01,8.17E-05,M',452,P,232,39
3,1,17,3.8767,3.20E+00,6.91E-02,2.97E-03,1.25E-01,1.49E-03,M',454,P,234,40
3,1,17,3.8772,3.20E+00,2.55E-02,2.57E-04,5.50E-02,2.83E-05,M',452,P,234,41
3,1,17,3.8829,3.19E+00,2.15E-02,2.39E+00,6.78E-03,3.24E-02,E',212,P,232,42
3,1,17,3.8833,3.19E+00,9.07E-02,4.01E-01,1.10E-01,1.76E-01,N',254,P,232,43
3,1,17,3.8859,3.19E+00,2.47E-02,2.39E+00,7.80E-03,3.73E-02,E',212,P,234,44
3,1,17,3.8862,3.19E+00,1.18E-02,4.01E-01,1.43E-02,2.29E-02,N',254,P,234,45
3,1,17,3.8863,3.19E+00,7.87E-02,3.81E-01,1.01E-01,2.30E-01,N',256,P,234,46
3,1,17,3.8999,3.18E+00,4.37E-02,4.08E+00,1.03E-02,8.41E-02,L',212,P,232,47
3,1,17,3.9029,3.18E+00,7.15E-02,4.08E+00,1.69E-02,1.38E-01,L',212,P,234,48
3,1,17,4.4447,2.79E+00,8.60E+00,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,17,4.4682,2.77E+00,1.01E-01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,17,3.79,3.27E+00,2.36E+00,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,17,3.7947,3.27E+00,3.22E-02,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,17,4.4399,2.79E+00,4.40E-01,1.48E-03,4.92E-01,1.46E-03,I',232,S',212,3
2,1,17,4.4417,2.79E+00,6.87E-01,1.90E-03,5.04E-01,3.83E-03,I',234,S',212,4
2,1,17,4.4424,2.79E+00,7.22E+00,3.22E-04,8.79E-01,1.13E-03,A',234,D',256,5
2,1,17,4.4424,2.79E+00,1.34E+00,1.04E+00,1.90E-01,3.93E-01,F',212,P',232,6
2,1,17,4.4428,2.79E+00,7.99E+00,9.22E-05,9.56E-01,1.76E-04,A',232,D',254,7
2,1,17,4.4435,2.79E+00,4.58E+00,1.04E+00,6.48E-01,1.34E+00,F',212,P',234,8
2,1,17,4.4447,2.79E+00,8.60E+00,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,9
2,1,17,4.4471,2.79E+00,5.46E+00,1.33E+00,6.30E-01,5.04E+00,A',276,D',254,10
2,1,17,4.4475,2.79E+00,1.39E+00,1.33E+00,1.61E-01,1.29E+00,A',276,D',256,11
2,1,17,4.4487,2.79E+00,7.08E+00,1.38E+00,7.95E-01,8.77E+00,A',278,D',256,12
2,1,17,4.4502,2.79E+00,1.63E+00,4.78E-02,1.83E-01,5.24E-02,A',256,D',254,13
2,1,17,4.4505,2.79E+00,7.78E+00,2.60E-05,8.85E-01,9.19E-05,A',254,D',254,14
