ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""7449.2129""","=""8.5e+06""","=""4.7e-02""",C+,"=""11.0494038""","=""12.7137971""","=""3d6.(5D).5p""","=""6D*""","=""5/2""","=""3d6.(5D).6s""","=""6D""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""7451.3813""","=""1.7e+04""","=""2.1e-04""",C,"=""3.88869686""","=""5.55260578""","=""3d6.(3D).4s""","=""b 4D""","=""3/2""","=""3d6.(5D).4p""","=""z 4D*""","=""5/2""",4,6,,"=""T7589""","=""L15071,L18198""",
"=""7453.4093""","=""2.6e+06""","=""2.17e-02""",C+,"=""11.2079078""","=""12.8713640""","=""3d6.(5D).5p""","=""4D*""","=""7/2""","=""3d6.(5D).5d""","=""4F""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""7453.5410""","=""3.9e+05""","=""2.6e-03""",D+,"=""10.9868006""","=""12.6502274""","=""3d5.(4P).4s.4p.(3P*)""","=""6D*""","=""9/2""","=""3d6.(5D).6s""","=""6D""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""7454.6136""","=""4.77e-02""","=""""",C+,"=""0.30129858""","=""1.96448604""","=""3d7""","=""a 4F""","=""7/2""","=""3d7""","=""a 2G""","=""9/2""",8,10,M1,"=""T6677""","=""""",
"=""7454.6906""","=""7.0e+05""","=""9.e-03""",D+,"=""11.4333753""","=""13.0965456""","=""3d6.(3P1).4p""","=""u 2D*""","=""3/2""","=""3d6.(5D).5d""","=""4G""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7464.4652""","=""2.7e+04""","=""2.2e-04""",E,"=""3.89161339""","=""5.55260578""","=""3d6.(3D).4s""","=""b 4D""","=""5/2""","=""3d6.(5D).4p""","=""z 4D*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7465.2883""","=""3.8e+04""","=""5.e-04""",D,"=""11.3871409""","=""13.0479501""","=""3d6.(5D).5p""","=""w 6P*""","=""3/2""","=""3d6.(3P2).4d""","=""2D""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7468.8439""","=""9.e+04""","=""1.5e-03""",D,"=""11.3073311""","=""12.9673497""","=""3d6.(5D).5p""","=""4D*""","=""1/2""","=""3d6.(5D).5d""","=""6D""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c139""",
"=""7470.9950""","=""5.6e+06""","=""4.7e-02""",C+,"=""11.2377818""","=""12.8973225""","=""3d6.(5D).5p""","=""4D*""","=""5/2""","=""3d6.(5D).5d""","=""4F""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7472.4733""","=""5.2e+06""","=""5.4e-02""",B+,"=""11.1958510""","=""12.8550633""","=""3d6.(5D).5p""","=""6F*""","=""7/2""","=""3d6.(5D).5d""","=""4F""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""7477.4914""","=""1.0e+06""","=""1.1e-02""",D+,"=""11.2079078""","=""12.8660067""","=""3d6.(5D).5p""","=""4D*""","=""7/2""","=""3d6.(3H).4d""","=""4G""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""7477.6709""","=""4.9e+06""","=""8.2e-02""",C+,"=""11.3073311""","=""12.9653902""","=""3d6.(5D).5p""","=""4D*""","=""1/2""","=""3d6.(3P2).4d""","=""4F""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c139""",
"=""7481.7600""","=""3.e+03""","=""4.e-05""",E,"=""3.89161339""","=""5.54876624""","=""3d6.(3D).4s""","=""b 4D""","=""5/2""","=""3d6.(5D).4p""","=""z 4F*""","=""7/2""",6,8,,"=""T6892c83""","=""""",
"=""7482.7717""","=""4.5e+05""","=""3.8e-03""",D+,"=""11.3084614""","=""12.9653902""","=""3d6.(5D).5p""","=""4F*""","=""3/2""","=""3d6.(3P2).4d""","=""4F""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c145""",
"=""7496.4649""","=""1.0e+06""","=""6.2e-03""",D+,"=""11.2553628""","=""12.9092650""","=""3d6.(5D).5p""","=""4F*""","=""7/2""","=""3d6.(5D).5d""","=""6P""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c148""",
"=""7496.7453""","=""6.2e+06""","=""3.9e-02""",C+,"=""11.3033835""","=""12.9572238""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""","=""3d6.(3H).4d""","=""4F""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""7497.6907""","=""1.96e+07""","=""1.24e-01""",B+,"=""9.7002396""","=""11.3538714""","=""3d6.(5D).5s""","=""e 6D""","=""7/2""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""7498.7578""","=""1.46e+07""","=""6.2e-02""",C+,"=""11.0756571""","=""12.7290536""","=""3d6.(5D).5p""","=""6D*""","=""3/2""","=""3d6.(5D).6s""","=""6D""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c139""",
"=""7508.6107""","=""1.11e+07""","=""6.3e-02""",C+,"=""9.7359140""","=""11.3871409""","=""3d6.(5D).5s""","=""e 6D""","=""5/2""","=""3d6.(5D).5p""","=""w 6P*""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""7511.0770""","=""1.84e+06""","=""1.55e-02""",C+,"=""11.3033835""","=""12.9540682""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""","=""3d6.(3H).4d""","=""2F""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c148""",
"=""7512.7303""","=""2.0e+06""","=""2.5e-02""",D+,"=""11.2700245""","=""12.9203460""","=""3d6.(5D).5p""","=""4D*""","=""3/2""","=""3d6.(3H).4d""","=""2F""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7512.9363""","=""1.2e+06""","=""1.3e-02""",D+,"=""11.2913111""","=""12.9415873""","=""3d6.(5D).5p""","=""4F*""","=""5/2""","=""3d6.(5D).5d""","=""6F""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7514.0016""","=""2.9e+05""","=""2.5e-03""",D+,"=""11.2703037""","=""12.9203460""","=""3d6.(5D).5p""","=""4P*""","=""5/2""","=""3d6.(3H).4d""","=""2F""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7514.5216""","=""3.5e+06""","=""2.4e-02""",C+,"=""11.0002994""","=""12.6502274""","=""3d6.(5D).5p""","=""6D*""","=""9/2""","=""3d6.(5D).6s""","=""6D""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""7515.2451""","=""2.91e+07""","=""1.97e-01""",B+,"=""9.6536143""","=""11.3033835""","=""3d6.(5D).5s""","=""e 6D""","=""9/2""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""7517.1715""","=""6.e+04""","=""7.e-04""",D,"=""5.82322475""","=""7.4725712""","=""3d6.(5D).4p""","=""z 4P*""","=""5/2""","=""3d5.4s2""","=""c 4D""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7517.8994""","=""8.1e+03""","=""5.1e-05""",D+,"=""3.90341906""","=""5.55260578""","=""3d6.(3D).4s""","=""b 4D""","=""7/2""","=""3d6.(5D).4p""","=""z 4D*""","=""5/2""",8,6,,"=""T7589""","=""L15071,L18198""",
"=""7519.8809""","=""1.59e+07""","=""1.80e-01""",B+,"=""11.3538714""","=""13.0026236""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""","=""3d6.(5D).5d""","=""4D""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7520.7507""","=""5.1e+06""","=""4.3e-02""",B+,"=""11.2065018""","=""12.8550633""","=""3d6.(5D).5p""","=""6F*""","=""9/2""","=""3d6.(5D).5d""","=""4F""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""7522.8101""","=""5.8e+05""","=""7.4e-03""",D+,"=""9.7607579""","=""11.4088681""","=""3d6.(5D).5s""","=""e 6D""","=""3/2""","=""3d5.(4D).4s.4p.(3P*)""","=""6F*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7522.9867""","=""3.1e+05""","=""2.7e-03""",D+,"=""11.4345108""","=""13.0825823""","=""3d6.(5D).5p""","=""4P*""","=""3/2""","=""3d6.(3F2).4d""","=""4F""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""7524.1691""","=""7.6e+06""","=""6.4e-02""",C+,"=""11.2700245""","=""12.9178370""","=""3d6.(5D).5p""","=""4D*""","=""3/2""","=""3d6.(3H).4d""","=""4F""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c148""",
"=""7525.6261""","=""2.3e+06""","=""1.3e-02""",D+,"=""11.3538714""","=""13.0013649""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""","=""3d6.(5D).5d""","=""6P""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""7527.1703""","=""1.78e+07""","=""1.89e-01""",B+,"=""11.2079078""","=""12.8550633""","=""3d6.(5D).5p""","=""4D*""","=""7/2""","=""3d6.(5D).5d""","=""4F""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""7528.5252""","=""7.4e+05""","=""8.e-03""",D+,"=""11.2377818""","=""12.8846409""","=""3d6.(5D).5p""","=""4D*""","=""5/2""","=""3d6.(3H).4d""","=""4G""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7532.7796""","=""1.89e+06""","=""2.15e-02""",C+,"=""11.0494038""","=""12.6953327""","=""3d6.(5D).5p""","=""6D*""","=""5/2""","=""3d6.(5D).6s""","=""4D""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7534.5805""","=""3.2e+06""","=""4.1e-02""",C+,"=""11.4510101""","=""13.0965456""","=""3d5.(4G).4s.4p.(3P*)""","=""v 4F*""","=""3/2""","=""3d6.(5D).5d""","=""4G""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7538.7259""","=""2.7e+06""","=""1.6e-02""",D+,"=""11.3538714""","=""12.9985021""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""","=""3d6.(3F2).4d""","=""4P""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c148""",
"=""7542.3177""","=""4.5e+06""","=""2.9e-02""",C+,"=""11.3033835""","=""12.9472309""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""","=""3d6.(5D).5d""","=""6F""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""7545.4534""","=""5.7e+06""","=""4.8e-02""",C+,"=""11.3538714""","=""12.9970358""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""","=""3d6.(5D).5d""","=""6D""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7550.7400""","=""1.44e+07""","=""1.54e-01""",B+,"=""11.3033835""","=""12.9453973""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""","=""3d6.(5D).5d""","=""6D""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""7567.3372""","=""2.9e+06""","=""2.5e-02""",C+,"=""11.0494038""","=""12.6878163""","=""3d6.(5D).5p""","=""6D*""","=""5/2""","=""3d6.(5D).6s""","=""6D""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7568.3011""","=""1.26e+07""","=""1.08e-01""",B+,"=""11.3033835""","=""12.9415873""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""","=""3d6.(5D).5d""","=""6F""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""7572.5616""","=""5.3e+06""","=""3.4e-02""",C+,"=""11.0505342""","=""12.6878163""","=""3d5.(4P).4s.4p.(3P*)""","=""6P*""","=""7/2""","=""3d6.(5D).6s""","=""6D""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""7578.4163""","=""6.4e+06""","=""5.5e-02""",D+,"=""11.0930363""","=""12.7290536""","=""3d6.(5D).5p""","=""6D*""","=""1/2""","=""3d6.(5D).6s""","=""6D""","=""1/2""",2,2,,"=""T6892c83""","=""L18349c139""",
"=""7582.2847""","=""6.8e+05""","=""9.e-03""",D+,"=""11.4345108""","=""13.0696934""","=""3d6.(5D).5p""","=""4P*""","=""3/2""","=""3d6.(3F2).4d""","=""4G""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7583.1793""","=""3.1e+05""","=""2.7e-03""",D+,"=""11.4088681""","=""13.0438578""","=""3d5.(4D).4s.4p.(3P*)""","=""6F*""","=""5/2""","=""3d6.(5D).5d""","=""6G""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7588.7332""","=""6.2e+06""","=""5.3e-02""",B+,"=""11.0164343""","=""12.6502274""","=""3d6.(5D).5p""","=""6D*""","=""7/2""","=""3d6.(5D).6s""","=""6D""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""7589.7129""","=""7.2e+06""","=""8.3e-02""",B+,"=""11.2377818""","=""12.8713640""","=""3d6.(5D).5p""","=""4D*""","=""5/2""","=""3d6.(5D).5d""","=""4F""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7594.6943""","=""1.9e+05""","=""1.6e-03""",D+,"=""11.4415681""","=""13.0740788""","=""3d5.(4G).4s.4p.(3P*)""","=""v 4F*""","=""7/2""","=""3d6.(5D).5d""","=""4G""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""7596.5283""","=""8.e+05""","=""6.7e-03""",D+,"=""11.3538714""","=""12.9859880""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""","=""3d6.(3F2).4d""","=""4P""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7597.9799""","=""2.9e+05""","=""3.8e-03""",D+,"=""11.2885412""","=""12.9203460""","=""3d6.(3P1).5p""","=""4P*""","=""3/2""","=""3d6.(3H).4d""","=""2F""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7602.3219""","=""1.1e+06""","=""1.5e-02""",D+,"=""11.4345108""","=""13.0653835""","=""3d6.(5D).5p""","=""4P*""","=""3/2""","=""3d6.(3F2).4d""","=""4D""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7607.1839""","=""1.3e+05""","=""2.3e-03""",D,"=""11.4455720""","=""13.0754025""","=""3d6.(5D).5p""","=""4P*""","=""1/2""","=""3d6.(3F2).4d""","=""4D""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c139""",
"=""7609.6800""","=""3.0e+06""","=""2.6e-02""",D+,"=""11.2885412""","=""12.9178370""","=""3d6.(3P1).5p""","=""4P*""","=""3/2""","=""3d6.(3H).4d""","=""4F""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""7615.9943""","=""9.0e+06""","=""1.04e-01""",B+,"=""11.3538714""","=""12.9818165""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""","=""3d6.(5D).5d""","=""6D""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7619.0227""","=""2.9e+06""","=""3.8e-02""",C+,"=""11.2700245""","=""12.8973225""","=""3d6.(5D).5p""","=""4D*""","=""3/2""","=""3d6.(5D).5d""","=""4F""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7620.3302""","=""5.8e+05""","=""5.0e-03""",D+,"=""11.2703037""","=""12.8973225""","=""3d6.(5D).5p""","=""4P*""","=""5/2""","=""3d6.(5D).5d""","=""4F""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7622.1534""","=""1.7e+06""","=""1.9e-02""",D+,"=""11.4474493""","=""13.0740788""","=""3d5.(4G).4s.4p.(3P*)""","=""v 4F*""","=""5/2""","=""3d6.(5D).5d""","=""4G""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7623.3091""","=""1.74e+07""","=""1.51e-01""",B+,"=""9.7607579""","=""11.3871409""","=""3d6.(5D).5s""","=""e 6D""","=""3/2""","=""3d6.(5D).5p""","=""w 6P*""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""7634.0342""","=""7.1e+06""","=""4.1e-02""",C+,"=""11.0896991""","=""12.7137971""","=""3d5.(4P).4s.4p.(3P*)""","=""6P*""","=""5/2""","=""3d6.(5D).6s""","=""6D""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""7638.3393""","=""1.1e+06""","=""9.e-03""",D+,"=""11.4345108""","=""13.0576934""","=""3d6.(5D).5p""","=""4P*""","=""3/2""","=""3d6.(3P2).4d""","=""2P""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""7639.6177""","=""6.6e-03""","=""""",C,"=""0.04770753""","=""1.67061856""","=""3d6.(5D).4s""","=""a 6D""","=""7/2""","=""3d7""","=""a 4P""","=""5/2""",8,6,M1,"=""T6677""","=""""",
"=""7642.9250""","=""2.7e+04""","=""2.4e-04""",D,"=""10.9868006""","=""12.6090094""","=""3d5.(4P).4s.4p.(3P*)""","=""6D*""","=""9/2""","=""3d6.(5D).6s""","=""6D""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""7648.0005""","=""3.1e+04""","=""2.7e-04""",D,"=""8.0725728""","=""9.6937051""","=""3d6.(3F2).4p""","=""y 2G*""","=""7/2""","=""3d5.4s2""","=""2G2""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""7649.7533""","=""1.38e+07""","=""2.41e-01""",B+,"=""11.0930363""","=""12.7137971""","=""3d6.(5D).5p""","=""6D*""","=""1/2""","=""3d6.(5D).6s""","=""6D""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c148""",
"=""7649.9277""","=""1.9e+05""","=""2.6e-03""",D+,"=""11.2885412""","=""12.9092650""","=""3d6.(3P1).5p""","=""4P*""","=""3/2""","=""3d6.(5D).5d""","=""6P""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c148""",
"=""7655.2035""","=""9.e+04""","=""8.e-04""",D,"=""11.4345108""","=""13.0541176""","=""3d6.(5D).5p""","=""4P*""","=""3/2""","=""3d6.(5D).5d""","=""6G""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""7656.2972""","=""9.e+04""","=""8.e-04""",D,"=""12.0893786""","=""13.7087540""","=""3d6.(3P2).5s""","=""4P""","=""5/2""","=""3d6.(3F2).5p""","=""4F*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c148""",
"=""7658.7711""","=""9.e+04""","=""1.0e-03""",D+,"=""11.4256589""","=""13.0445113""","=""3d5.(4D).4s.4p.(3P*)""","=""6F*""","=""7/2""","=""3d6.(5D).5d""","=""4G""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""7659.6247""","=""6.e+04""","=""8.e-04""",D,"=""5.87558748""","=""7.4942595""","=""3d6.(5D).4p""","=""z 4P*""","=""3/2""","=""3d5.4s2""","=""c 4D""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7659.7361""","=""8.4e+06""","=""4.9e-02""",C+,"=""11.3538714""","=""12.9725199""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""","=""3d6.(5D).5d""","=""6F""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""7663.0073""","=""1.68e+07""","=""1.48e-01""",B+,"=""9.7359140""","=""11.3538714""","=""3d6.(5D).5s""","=""e 6D""","=""5/2""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7664.6560""","=""1.0e+06""","=""1.2e-02""",D+,"=""11.4088681""","=""13.0264775""","=""3d5.(4D).4s.4p.(3P*)""","=""6F*""","=""5/2""","=""3d6.(5D).5d""","=""6G""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7666.7850""","=""1.9e+05""","=""1.1e-03""",D+,"=""11.4405332""","=""13.0576934""","=""3d6.(3P1).4p""","=""4P*""","=""5/2""","=""3d6.(3P2).4d""","=""2P""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""7667.3895""","=""6.2e-03""","=""""",C,"=""0.10695023""","=""1.72398297""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d7""","=""a 4P""","=""1/2""",4,2,M1,"=""T6677""","=""""",
"=""7668.2471""","=""1.07e+07""","=""4.7e-02""",C+,"=""11.1122017""","=""12.7290536""","=""3d5.(4P).4s.4p.(3P*)""","=""6P*""","=""3/2""","=""3d6.(5D).6s""","=""6D""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c139""",
"=""7670.2569""","=""1.3e+06""","=""1.5e-02""",D+,"=""11.2913111""","=""12.9077394""","=""3d6.(5D).5p""","=""4F*""","=""5/2""","=""3d6.(3P2).4d""","=""4F""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""7672.2836""","=""8.e+05""","=""7.4e-03""",D+,"=""11.2553628""","=""12.8713640""","=""3d6.(5D).5p""","=""4F*""","=""7/2""","=""3d6.(5D).5d""","=""4F""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""7680.7305""","=""1.96e+07""","=""1.73e-01""",B+,"=""11.3871409""","=""13.0013649""","=""3d6.(5D).5p""","=""w 6P*""","=""3/2""","=""3d6.(5D).5d""","=""6P""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""7684.4660""","=""4.6e+05""","=""6.1e-03""",D+,"=""11.4345108""","=""13.0479501""","=""3d6.(5D).5p""","=""4P*""","=""3/2""","=""3d6.(3P2).4d""","=""2D""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7688.4321""","=""2.0e+06""","=""1.8e-02""",D+,"=""9.7754140""","=""11.3880210""","=""3d6.(5D).5s""","=""e 6D""","=""1/2""","=""3d5.(4D).4s.4p.(3P*)""","=""6F*""","=""1/2""",2,2,,"=""T6892c83""","=""L18349c139""",
"=""7689.0419""","=""6.8e-03""","=""""",C,"=""0.08278213""","=""1.69526130""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d7""","=""a 4P""","=""3/2""",6,4,M1,"=""T6677""","=""""",
"=""7689.5028""","=""3.4e+06""","=""3.0e-02""",C+,"=""11.4345108""","=""13.0468933""","=""3d6.(5D).5p""","=""4P*""","=""3/2""","=""3d6.(5D).5d""","=""4D""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""7690.5678""","=""1.59e+07""","=""2.12e-01""",B+,"=""11.0756571""","=""12.6878163""","=""3d6.(5D).5p""","=""6D*""","=""3/2""","=""3d6.(5D).6s""","=""6D""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7692.6308""","=""1.55e+07""","=""2.76e-01""",B+,"=""9.7754140""","=""11.3871409""","=""3d6.(5D).5s""","=""e 6D""","=""1/2""","=""3d6.(5D).5p""","=""w 6P*""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c139""",
"=""7692.8030""","=""2.4e+06""","=""2.1e-02""",D+,"=""12.0893786""","=""13.7010694""","=""3d6.(3P2).5s""","=""4P""","=""5/2""","=""3d6.(3P2).5p""","=""4D*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7693.6245""","=""3.3e+06""","=""1.9e-02""",D+,"=""11.3538714""","=""12.9653902""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""","=""3d6.(3P2).4d""","=""4F""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""7694.3763""","=""4.4e+05""","=""3.9e-03""",D+,"=""11.3871409""","=""12.9985021""","=""3d6.(5D).5p""","=""w 6P*""","=""3/2""","=""3d6.(3F2).4d""","=""4P""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""7698.4629""","=""7.8e+06""","=""1.38e-01""",C+,"=""11.3073311""","=""12.9178370""","=""3d6.(5D).5p""","=""4D*""","=""1/2""","=""3d6.(3H).4d""","=""4F""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c139""",
"=""7699.7142""","=""2.0e+05""","=""1.2e-03""",D+,"=""11.4474493""","=""13.0576934""","=""3d5.(4G).4s.4p.(3P*)""","=""v 4F*""","=""5/2""","=""3d6.(3P2).4d""","=""2P""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""7701.3847""","=""9.6e+06""","=""1.28e-01""",B+,"=""11.3871409""","=""12.9970358""","=""3d6.(5D).5p""","=""w 6P*""","=""3/2""","=""3d6.(5D).5d""","=""6D""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7704.0065""","=""5.e+04""","=""7.e-04""",D,"=""11.4345108""","=""13.0438578""","=""3d6.(5D).5p""","=""4P*""","=""3/2""","=""3d6.(5D).5d""","=""6G""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7706.7157""","=""3.8e+05""","=""5.1e-03""",D+,"=""11.2885412""","=""12.8973225""","=""3d6.(3P1).5p""","=""4P*""","=""3/2""","=""3d6.(5D).5d""","=""4F""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""7707.0572""","=""3.02e+07""","=""2.69e-01""",B+,"=""11.0002994""","=""12.6090094""","=""3d6.(5D).5p""","=""6D*""","=""9/2""","=""3d6.(5D).6s""","=""6D""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""7713.8428""","=""4.9e+04""","=""4.4e-04""",C+,"=""3.90341906""","=""5.51071390""","=""3d6.(3D).4s""","=""b 4D""","=""7/2""","=""3d6.(5D).4p""","=""z 4D*""","=""7/2""",8,8,,"=""T7589""","=""L18349c139""",
"=""7718.3315""","=""1.0e+06""","=""6.1e-03""",D+,"=""11.4405332""","=""13.0468933""","=""3d6.(3P1).4p""","=""4P*""","=""5/2""","=""3d6.(5D).5d""","=""4D""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""7720.6317""","=""9.2e+06""","=""6.2e-02""",B+,"=""11.3033835""","=""12.9092650""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""","=""3d6.(5D).5d""","=""6P""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""7723.4928""","=""7.2e+05""","=""6.4e-03""",D+,"=""11.3960783""","=""13.0013649""","=""3d5.(4D).4s.4p.(3P*)""","=""6F*""","=""3/2""","=""3d6.(5D).5d""","=""6P""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""7727.9735""","=""3.7e+06""","=""3.3e-02""",C+,"=""11.3033835""","=""12.9077394""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""","=""3d6.(3P2).4d""","=""4F""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""7732.8104""","=""9.e+04""","=""8.e-04""",D,"=""11.3538714""","=""12.9572238""","=""3d6.(5D).5p""","=""w 6P*""","=""5/2""","=""3d6.(3H).4d""","=""4F""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""7733.8163""","=""1.09e+07""","=""9.7e-02""",B+,"=""9.7002396""","=""11.3033835""","=""3d6.(5D).5s""","=""e 6D""","=""7/2""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c148""",
"=""7734.7842""","=""1.42e+06""","=""1.59e-02""",C+,"=""11.4415681""","=""13.0445113""","=""3d5.(4G).4s.4p.(3P*)""","=""v 4F*""","=""7/2""","=""3d6.(5D).5d""","=""4G""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
